timestamp,product_id,endpoint_url,server_namespace_uri,application_name,message_type,action,node_id,session_id,channel_id,request_id,client_ip,client_application_name,user_identity,auth_type,certificate_thumbprint,security_policy_uri,security_mode,status_code,response_time_ms,bytes_in,bytes_out,audit_event_type,severity,src_asset_id,dst_asset_id,src_ip,dst_ip
2025-09-15T09:28:46,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-27271,ch-312,11107,10.167.6.98,Ignition-GW,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,68,353,705,Session/Activate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:28:53,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=3;s=PLC1/Tag2,sess-11697,ch-317,11108,10.167.6.98,MES-Agent,anon,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,97,526,545,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:29:44,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Call,ns=2;s=Machine/Temperature,sess-64003,ch-300,11109,10.167.6.98,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,BadTimeout,72,510,689,AuditCall,5,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:29:46,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CloseSession,,sess-23318,ch-304,11110,10.167.6.98,MES-Agent,svc_ingest,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,95,456,368,Session/Close,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:30:17,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=2;s=Machine/Temperature,sess-22856,ch-302,11111,10.167.6.98,Ignition-GW,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,47,563,514,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:30:50,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=3;s=PLC1/Tag1,sess-40593,ch-315,11112,10.167.6.98,CustomCollector,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,31,386,667,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:31:38,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-21351,ch-314,11113,10.167.6.98,CustomCollector,svc_ingest,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,61,357,630,Session/Activate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:31:48,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=2;s=Machine/Speed,sess-92905,ch-316,11114,10.167.6.98,FactoryTalk-Linx,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,17,432,467,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:32:35,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,OPN,Write,ns=4;s=LineA/Conveyor/State,sess-36871,ch-317,11115,10.167.6.98,FactoryTalk-Linx,operatorA,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,39,487,811,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:32:40,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=3;s=PLC1/Tag2,sess-77351,ch-309,11116,10.167.6.98,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,94,435,634,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:33:38,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Start,sess-38884,ch-319,11117,10.167.6.98,FactoryTalk-Linx,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,61,379,561,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:34:07,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=4;s=LineA/Conveyor/Start,sess-27017,ch-324,11118,10.167.6.98,Ignition-GW,operatorB,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,BadNotWritable,115,432,531,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:35:01,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,OPN,Read,ns=4;s=LineA/Conveyor/Stop,sess-90650,ch-312,11119,10.167.6.98,FactoryTalk-Linx,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,39,518,655,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:35:47,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Speed,sess-30834,ch-301,11120,10.167.6.98,MES-Agent,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,153,353,480,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:37:25,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=3;s=PLC1/Tag2,sess-68757,ch-306,11121,10.167.6.98,FactoryTalk-Linx,operatorB,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,57,422,749,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:38:37,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-96506,ch-318,11122,10.167.6.98,Ignition-GW,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,63,424,643,Session/Activate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:41:11,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/State,sess-11201,ch-308,11123,10.167.6.98,MES-Agent,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,69,307,723,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:42:03,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Stop,sess-13580,ch-300,11124,10.167.6.98,CustomCollector,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,77,458,615,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:44:01,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,CLO,Read,ns=4;s=LineA/Conveyor/Start,sess-61012,ch-313,11125,10.167.6.98,MES-Agent,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,37,443,752,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:47:20,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Temperature,sess-80219,ch-312,11126,10.167.6.98,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,57,392,671,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:49:11,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Stop,sess-47954,ch-317,11127,10.167.6.98,FactoryTalk-Linx,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,101,326,688,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:49:49,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Start,sess-84319,ch-303,11128,10.167.6.98,Ignition-GW,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,52,294,688,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:50:54,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=3;s=PLC1/Tag1,sess-40157,ch-310,11129,10.167.6.98,MES-Agent,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,BadNodeIdUnknown,42,550,488,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:52:36,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/State,sess-30610,ch-315,11130,10.167.6.98,Ignition-GW,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,58,352,588,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:52:50,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=3;s=PLC1/Tag2,sess-26640,ch-315,11131,10.167.6.98,Ignition-GW,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,42,408,814,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:52:51,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Stop,sess-57379,ch-309,11132,10.167.6.98,FactoryTalk-Linx,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,77,398,644,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:53:17,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Start,sess-27378,ch-317,11133,10.167.6.98,FactoryTalk-Linx,anon,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,24,465,766,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:53:19,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Start,sess-52918,ch-324,11134,10.167.6.98,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,25,342,439,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:53:56,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-31126,ch-313,11135,10.167.6.98,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,176,479,762,Session/Activate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:55:18,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/State,sess-76794,ch-322,11136,10.167.6.98,CustomCollector,anon,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,59,445,577,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:55:21,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=4;s=LineA/Conveyor/Start,sess-80957,ch-310,11137,10.167.6.98,Ignition-GW,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,64,282,440,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:56:25,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=2;s=Machine/Temperature,sess-79780,ch-309,11138,10.167.6.98,FactoryTalk-Linx,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,24,363,621,AuditMonitoredItemsCreate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:56:33,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=3;s=PLC1/Tag2,sess-20044,ch-307,11139,10.167.6.98,FactoryTalk-Linx,anon,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,87,333,661,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:57:09,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=3;s=PLC1/Tag1,sess-88827,ch-306,11140,10.167.6.98,FactoryTalk-Linx,operatorA,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,53,492,590,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T09:58:07,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/State,sess-40596,ch-302,11141,10.167.6.98,Ignition-GW,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,143,418,526,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:00:30,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-20159,ch-303,11142,10.167.6.98,MES-Agent,svc_ingest,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,68,574,410,Session/Activate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:01:52,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Stop,sess-35795,ch-306,11143,10.167.6.98,FactoryTalk-Linx,anon,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,33,411,818,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:01:59,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Stop,sess-39151,ch-305,11144,10.167.6.98,Ignition-GW,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,139,384,733,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:02:23,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=4;s=LineA/Conveyor/Stop,sess-67068,ch-306,11145,10.167.6.98,MES-Agent,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,93,350,663,AuditMonitoredItemsCreate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:02:39,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/State,sess-65857,ch-304,11146,10.167.6.98,CustomCollector,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,30,409,592,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:02:48,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=2;s=Machine/Speed,sess-97951,ch-311,11147,10.167.6.98,Ignition-GW,operatorA,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,66,401,774,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:03:54,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Temperature,sess-42022,ch-316,11148,10.167.6.98,Ignition-GW,operatorA,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,BadUserAccessDenied,22,263,441,AuditRead,7,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:04:30,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Start,sess-63744,ch-314,11149,10.167.6.98,FactoryTalk-Linx,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,39,436,670,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:05:30,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateSession,,sess-42836,ch-311,11150,10.167.6.98,Ignition-GW,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,75,418,578,Session/UserLogin,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:05:43,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=4;s=LineA/Conveyor/State,sess-97022,ch-308,11151,10.167.6.98,MES-Agent,anon,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,37,438,632,AuditBrowse,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:05:58,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=2;s=Machine/Speed,sess-25764,ch-304,11152,10.167.6.98,CustomCollector,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,42,487,569,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:06:10,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-60156,ch-307,11153,10.167.6.98,FactoryTalk-Linx,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#None,None,Good,60,383,494,Session/Activate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:06:33,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Start,sess-46030,ch-316,11154,10.167.6.98,FactoryTalk-Linx,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#None,None,Good,25,340,522,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:08:03,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Stop,sess-27533,ch-302,11155,10.167.6.98,Ignition-GW,svc_ingest,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,57,312,617,AuditWrite,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:08:22,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/State,sess-10499,ch-301,11156,10.167.6.98,Ignition-GW,operatorA,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,BadUserAccessDenied,177,470,564,AuditRead,7,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:08:32,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=2;s=Machine/Speed,sess-47037,ch-304,11157,10.167.6.98,MES-Agent,operatorA,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,64,396,620,AuditMonitoredItemsCreate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:08:49,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Call,ns=2;s=Machine/Speed,sess-99714,ch-309,11158,10.167.6.98,MES-Agent,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,37,539,698,AuditCall,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:09:36,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Call,ns=4;s=LineA/Conveyor/Stop,sess-92800,ch-303,11159,10.167.6.98,MES-Agent,svc_ingest,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,38,511,631,AuditCall,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:09:49,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=2;s=Machine/Speed,sess-92955,ch-301,11160,10.167.6.98,FactoryTalk-Linx,operatorB,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,SignAndEncrypt,Good,38,475,492,AuditMonitoredItemsCreate,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:10:12,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateSession,,sess-29316,ch-306,11161,10.167.6.98,Ignition-GW,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,73,498,597,Session/UserLogin,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:10:27,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/State,sess-25975,ch-300,11162,10.167.6.98,Ignition-GW,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,51,607,702,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:10:31,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=3;s=PLC1/Tag2,sess-65345,ch-305,11163,10.167.6.98,Ignition-GW,operatorA,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,73,282,471,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:10:46,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateSession,,sess-40897,ch-323,11164,10.167.6.98,Ignition-GW,operatorB,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,28,305,778,Session/UserLogin,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:10:48,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Call,ns=4;s=LineA/Conveyor/Stop,sess-12610,ch-304,11165,10.167.6.98,CustomCollector,operatorB,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,107,520,567,AuditCall,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
2025-09-15T10:10:49,C3_L3_11,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Start,sess-11902,ch-307,11166,10.167.6.98,FactoryTalk-Linx,anon,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,SignAndEncrypt,Good,71,393,631,AuditRead,1,C3_L3_11,C2_L2_06,10.167.6.98,10.155.10.161
